id,prediction
104113,1.0
214895,1.0
133988,1.0
63155,0.0
132647,1.0
233152,1.0
286734,0.0
225675,1.0
57271,1.0
134771,0.0
30223,0.0
296619,1.0
56142,0.0
95208,0.0
179885,0.0
238957,1.0
177933,1.0
169740,1.0
6016,1.0
122838,1.0
229530,1.0
247046,1.0
180226,1.0
260999,1.0
92563,1.0
292250,1.0
25893,1.0
46336,1.0
1165,0.0
88727,1.0
68956,0.0
145312,0.0
155766,0.0
294788,1.0
242101,0.0
117306,1.0
33280,0.0
178751,1.0
215233,0.0
222202,1.0
161709,1.0
251471,1.0
298983,1.0
26657,0.0
12558,1.0
38463,1.0
94091,0.0
26821,0.0
154252,1.0
47278,1.0
276054,0.0
255250,1.0
131384,1.0
647,0.0
218786,1.0
8920,1.0
203498,0.0
90723,1.0
15151,1.0
255319,1.0
290903,0.0
148310,1.0
19133,0.0
120599,0.0
301541,0.0
80535,1.0
139665,1.0
144996,0.0
255363,1.0
275135,1.0
267546,1.0
210573,0.0
225592,1.0
78806,1.0
160877,0.0
281862,0.0
268761,1.0
154360,1.0
1550,0.0
290999,1.0
51577,1.0
8953,1.0
160704,1.0
254967,0.0
244097,1.0
1459,0.0
39606,1.0
261020,0.0
129253,0.0
222267,0.0
137889,0.0
97392,1.0
9033,0.0
71717,0.0
191863,1.0
271771,0.0
299248,1.0
86262,0.0
309131,1.0
29134,1.0
145885,0.0
9624,0.0
203561,1.0
12336,1.0
281213,0.0
143341,0.0
105996,1.0
302048,1.0
301921,1.0
34712,0.0
208434,0.0
91874,0.0
258235,1.0
69988,0.0
280509,1.0
232288,1.0
21753,0.0
246450,1.0
42962,1.0
68949,1.0
6185,1.0
170142,1.0
292934,0.0
110696,1.0
219958,1.0
12742,1.0
96731,0.0
288015,0.0
303851,1.0
250444,1.0
174908,1.0
91991,1.0
301632,0.0
53132,0.0
278511,0.0
119291,1.0
15207,1.0
54872,1.0
16544,0.0
286579,1.0
96698,1.0
51840,0.0
194464,1.0
99991,1.0
96820,1.0
300646,1.0
89139,0.0
95223,0.0
306905,1.0
89469,1.0
175866,0.0
4443,0.0
87812,1.0
95052,0.0
271998,1.0
167997,1.0
110669,1.0
145400,0.0
216026,1.0
257860,1.0
186731,0.0
252437,1.0
62486,1.0
104909,0.0
12176,1.0
24142,0.0
277891,1.0
153436,1.0
72864,0.0
249451,1.0
26108,1.0
164231,1.0
101424,0.0
31779,1.0
154157,1.0
142514,0.0
147691,1.0
5427,0.0
101769,1.0
168689,0.0
172579,0.0
213509,1.0
29767,1.0
137115,0.0
254465,0.0
132093,1.0
308096,1.0
113387,1.0
289322,1.0
16088,1.0
129179,0.0
220823,1.0
56750,0.0
261417,1.0
221876,1.0
142703,1.0
54416,1.0
107547,0.0
135197,0.0
124002,1.0
210507,0.0
258051,1.0
53259,1.0
52772,1.0
119064,0.0
143344,0.0
29237,1.0
255857,0.0
282499,0.0
169593,0.0
97428,0.0
234373,0.0
126665,1.0
182354,1.0
235438,1.0
117492,1.0
121051,0.0
161225,0.0
50692,0.0
21340,1.0
77195,1.0
71509,1.0
287211,1.0
168453,1.0
104703,0.0
30263,1.0
123904,0.0
71644,1.0
95871,1.0
212032,1.0
98596,1.0
2172,0.0
215499,1.0
94533,0.0
276080,0.0
8085,1.0
190821,1.0
217025,0.0
240743,0.0
105375,0.0
210479,0.0
137995,0.0
52588,1.0
266004,0.0
310150,1.0
255660,1.0
110399,0.0
231706,1.0
263950,1.0
171319,1.0
60872,1.0
7557,1.0
267240,1.0
48471,0.0
129028,1.0
57822,1.0
98496,0.0
116457,1.0
62638,1.0
254884,0.0
66056,1.0
132252,1.0
110960,1.0
310118,0.0
37583,1.0
281788,1.0
193978,1.0
44295,0.0
240614,0.0
206361,0.0
291179,1.0
297956,0.0
284455,0.0
68521,0.0
36144,1.0
241338,1.0
4134,1.0
113973,0.0
219869,1.0
266562,0.0
31211,1.0
146678,0.0
143041,0.0
218581,0.0
164744,1.0
269316,1.0
138608,1.0
226505,1.0
145859,0.0
119419,0.0
81315,1.0
141363,1.0
29020,0.0
241064,0.0
290459,0.0
186350,1.0
191175,1.0
272685,1.0
129426,0.0
194554,1.0
210189,0.0
214359,1.0
199071,1.0
229005,1.0
184924,1.0
127920,1.0
68288,1.0
27411,1.0
130276,1.0
271306,1.0
211937,0.0
10681,0.0
147327,1.0
182556,1.0
39181,0.0
208500,1.0
39248,1.0
246040,1.0
161455,1.0
258081,1.0
132919,1.0
78961,1.0
301466,0.0
169256,1.0
256430,1.0
131477,1.0
63994,1.0
296734,0.0
30969,0.0
287588,1.0
274949,1.0
135252,0.0
167263,0.0
233385,0.0
12925,1.0
254146,0.0
7737,1.0
106969,1.0
22015,1.0
186909,1.0
169811,1.0
60032,1.0
101826,1.0
290155,1.0
162639,0.0
201093,0.0
233480,0.0
226841,0.0
293964,1.0
308595,1.0
32310,0.0
60411,1.0
308184,0.0
170498,0.0
140642,0.0
125132,1.0
26104,1.0
109235,0.0
20498,1.0
305137,0.0
87116,0.0
117340,1.0
54928,1.0
18189,1.0
111258,1.0
155678,1.0
142715,0.0
307025,1.0
192285,0.0
289836,1.0
68007,0.0
294546,1.0
70628,0.0
188008,1.0
127314,1.0
113577,0.0
225939,0.0
115837,1.0
109166,1.0
118766,0.0
196117,0.0
179833,1.0
4791,1.0
27636,0.0
18725,1.0
77619,0.0
290883,0.0
22049,0.0
297166,1.0
307292,1.0
282706,0.0
116632,1.0
200803,0.0
256594,1.0
220698,1.0
289892,1.0
24907,0.0
2923,0.0
89602,1.0
97787,0.0
287783,1.0
281019,0.0
270404,1.0
257085,1.0
286363,1.0
99236,1.0
21787,1.0
52335,1.0
198510,0.0
46495,0.0
139158,0.0
26507,1.0
266302,1.0
216187,0.0
39828,1.0
77342,0.0
155952,1.0
875,1.0
209728,1.0
11217,0.0
10476,1.0
49928,0.0
73898,0.0
135903,0.0
144260,0.0
100045,1.0
274100,1.0
285018,1.0
286514,1.0
293082,1.0
89289,0.0
203899,1.0
216405,0.0
296559,0.0
12734,1.0
241665,0.0
32769,1.0
5341,1.0
203960,0.0
150919,0.0
137470,0.0
8446,0.0
230608,0.0
26468,1.0
125064,0.0
30392,1.0
229032,1.0
261496,0.0
215630,0.0
240338,1.0
106593,1.0
86964,1.0
109501,1.0
254110,1.0
201406,0.0
70166,0.0
181091,1.0
307648,1.0
200185,1.0
201201,1.0
257181,0.0
8274,0.0
131893,1.0
108319,0.0
19425,0.0
97883,1.0
197863,1.0
165485,1.0
3408,1.0
168599,1.0
1186,0.0
199944,1.0
295003,0.0
284281,1.0
137780,0.0
156801,1.0
66044,0.0
54396,0.0
4939,0.0
194297,0.0
160220,0.0
135519,0.0
183828,1.0
259009,1.0
309005,1.0
76574,0.0
198445,1.0
132380,1.0
236960,1.0
136885,1.0
94148,0.0
111465,1.0
2511,1.0
20829,1.0
87809,0.0
170824,1.0
192512,1.0
113251,1.0
22832,0.0
118910,0.0
40969,1.0
275629,1.0
11545,0.0
273075,1.0
192075,0.0
252307,1.0
39515,1.0
246368,0.0
228784,0.0
192492,0.0
19353,1.0
3831,0.0
93540,0.0
22630,0.0
262268,0.0
144969,1.0
244158,0.0
81852,1.0
106408,0.0
139231,1.0
143623,1.0
204845,1.0
141102,0.0
74906,0.0
43122,0.0
105114,0.0
306633,0.0
246524,1.0
222133,1.0
176836,0.0
132942,0.0
15287,1.0
86845,1.0
96678,0.0
94128,0.0
99300,1.0
74459,1.0
121528,0.0
276761,1.0
145551,1.0
138785,0.0
274835,0.0
101379,1.0
59764,0.0
34777,0.0
216035,1.0
185956,0.0
93204,0.0
221177,0.0
243819,1.0
211787,0.0
219731,0.0
79324,0.0
106458,1.0
109557,1.0
135724,1.0
48121,0.0
248488,0.0
189091,0.0
8776,1.0
142133,1.0
87389,0.0
111025,0.0
96434,1.0
41077,0.0
210371,0.0
185633,0.0
89839,1.0
264547,0.0
83189,1.0
234632,1.0
238518,1.0
102365,0.0
255106,0.0
141726,1.0
197773,1.0
33042,0.0
32535,0.0
5850,0.0
233320,0.0
251534,0.0
36889,0.0
100850,0.0
125422,0.0
217548,1.0
109178,0.0
154726,0.0
9315,1.0
22780,1.0
224088,0.0
96435,1.0
10465,0.0
23094,1.0
17130,0.0
276703,0.0
271440,1.0
67942,0.0
175974,1.0
80162,0.0
18866,0.0
224294,1.0
40281,1.0
234481,0.0
97678,0.0
60758,1.0
158308,0.0
63340,0.0
310126,0.0
4828,0.0
32756,1.0
16090,0.0
7862,1.0
59116,0.0
160999,1.0
71634,1.0
201634,0.0
66897,1.0
255056,1.0
34360,1.0
245060,1.0
265595,1.0
87649,1.0
294769,1.0
287089,1.0
268727,1.0
165938,0.0
214846,0.0
125689,1.0
19223,0.0
134897,0.0
200645,1.0
238283,1.0
58431,0.0
97177,0.0
140768,1.0
47346,1.0
55013,0.0
80955,1.0
19948,0.0
29972,1.0
101648,0.0
215858,0.0
119983,1.0
72967,1.0
1719,1.0
190988,1.0
239331,0.0
307779,0.0
35320,1.0
220815,1.0
151810,0.0
273220,1.0
83817,1.0
54302,1.0
26472,0.0
86117,0.0
252959,1.0
78848,1.0
151747,0.0
150384,0.0
123038,1.0
61301,1.0
184736,0.0
77418,1.0
23147,0.0
303634,1.0
232030,1.0
23976,0.0
127249,0.0
218639,1.0
160140,1.0
298108,1.0
16962,0.0
309677,0.0
128233,1.0
214034,0.0
302019,0.0
102993,1.0
199828,1.0
266802,0.0
299587,1.0
79811,1.0
83613,1.0
89849,1.0
57507,0.0
79668,0.0
6450,1.0
66613,0.0
257370,0.0
219896,1.0
224070,0.0
257027,1.0
205479,1.0
181129,1.0
281355,1.0
189291,1.0
270543,1.0
309260,1.0
109640,1.0
289930,1.0
294067,0.0
188862,0.0
237289,0.0
220617,0.0
222177,1.0
237299,0.0
220423,1.0
36794,0.0
297689,0.0
208017,0.0
231134,1.0
191000,1.0
206399,0.0
193851,1.0
170652,1.0
16104,1.0
45915,0.0
199870,1.0
177830,0.0
22777,0.0
181584,1.0
104190,0.0
112890,1.0
87040,1.0
241873,1.0
302416,0.0
96218,0.0
42672,1.0
256577,1.0
240425,1.0
166767,1.0
26241,1.0
76194,1.0
15740,1.0
123811,1.0
277611,1.0
191423,1.0
231476,1.0
54284,1.0
50480,0.0
249394,0.0
160793,1.0
93415,1.0
211008,1.0
205919,1.0
187812,1.0
305760,1.0
36841,0.0
270373,1.0
284533,0.0
57262,0.0
5031,0.0
73119,1.0
19366,0.0
86111,0.0
47823,0.0
96894,0.0
177294,1.0
31080,1.0
67987,0.0
74275,1.0
52141,0.0
230513,1.0
117270,1.0
187987,1.0
215701,0.0
218863,1.0
51763,0.0
146770,0.0
69705,0.0
237908,1.0
119427,1.0
258657,1.0
64517,0.0
306745,0.0
89727,1.0
186680,1.0
116169,1.0
280385,0.0
145671,1.0
131957,0.0
249628,1.0
80317,0.0
30629,1.0
224027,0.0
292394,0.0
17686,1.0
254181,1.0
246395,1.0
278920,0.0
200889,1.0
168581,1.0
214984,1.0
74053,0.0
122099,1.0
61408,1.0
239202,1.0
36045,1.0
111595,0.0
243740,1.0
137278,1.0
172558,1.0
147477,0.0
16774,1.0
37418,0.0
95569,1.0
65163,0.0
159964,1.0
249869,1.0
160846,1.0
180673,1.0
110198,0.0
94322,0.0
198269,1.0
278469,1.0
304084,1.0
193319,0.0
266234,1.0
286790,1.0
21419,0.0
40628,1.0
272087,1.0
66095,1.0
223403,1.0
303710,1.0
31415,1.0
105356,1.0
300776,1.0
72104,0.0
179228,1.0
112062,1.0
31919,0.0
185321,0.0
16884,0.0
231613,1.0
215219,1.0
306931,0.0
233421,0.0
119661,0.0
24254,1.0
96041,0.0
146588,1.0
181151,0.0
250839,1.0
227176,1.0
99757,0.0
166465,1.0
116389,0.0
59890,0.0
218141,1.0
9136,0.0
64830,1.0
92201,1.0
193241,0.0
223504,1.0
62774,0.0
280279,1.0
189209,1.0
124888,1.0
60954,1.0
189532,0.0
261999,1.0
10602,0.0
55391,0.0
109946,1.0
201899,1.0
2354,0.0
107431,1.0
159691,1.0
67619,0.0
66629,0.0
12419,1.0
29569,1.0
51859,1.0
216655,0.0
187142,1.0
264408,0.0
197956,1.0
198992,1.0
78982,0.0
149150,0.0
183788,0.0
110735,1.0
45015,0.0
306421,0.0
211907,1.0
175188,1.0
209002,0.0
246429,0.0
184922,1.0
227468,0.0
260094,0.0
9994,1.0
53412,1.0
298146,1.0
232319,0.0
26631,0.0
11854,1.0
51646,0.0
166641,0.0
139708,1.0
264059,1.0
82047,0.0
234298,0.0
250151,1.0
90632,0.0
171531,1.0
22259,1.0
31482,1.0
262714,0.0
268065,0.0
11622,0.0
283126,1.0
102808,1.0
206728,1.0
100635,0.0
65954,0.0
124714,1.0
121188,1.0
276096,1.0
128321,1.0
305095,1.0
172417,0.0
192120,1.0
99045,1.0
69067,1.0
289490,1.0
91644,1.0
169003,1.0
33291,1.0
297614,0.0
243411,1.0
150137,1.0
9385,0.0
234844,1.0
85374,0.0
294579,1.0
200215,1.0
57884,0.0
277441,1.0
278555,1.0
219531,0.0
155419,0.0
51972,1.0
187660,0.0
103678,1.0
40587,0.0
91207,0.0
11606,1.0
18335,1.0
234757,1.0
309968,0.0
169479,1.0
256392,1.0
259827,1.0
62096,0.0
130328,1.0
29124,1.0
104693,1.0
60858,0.0
277643,0.0
36491,1.0
125080,0.0
215890,0.0
132416,0.0
241875,1.0
90399,0.0
81704,1.0
93139,0.0
234108,0.0
275658,0.0
172948,0.0
66065,0.0
190809,0.0
197666,0.0
54427,1.0
117677,0.0
241839,1.0
151533,0.0
255437,1.0
221092,1.0
173748,1.0
197045,0.0
241628,1.0
5843,1.0
218438,1.0
220984,1.0
155197,0.0
22181,1.0
208040,0.0
13947,0.0
43611,0.0
118483,0.0
252406,1.0
6537,1.0
15789,0.0
168128,0.0
221141,1.0
85607,1.0
123738,1.0
68138,0.0
124855,0.0
145913,1.0
50659,0.0
293421,1.0
159506,1.0
280514,1.0
256730,1.0
92358,0.0
197185,1.0
146657,1.0
4657,1.0
115379,0.0
44069,1.0
82531,1.0
134564,0.0
239905,1.0
20138,1.0
175692,1.0
212068,1.0
48912,1.0
181301,1.0
76615,1.0
30940,1.0
135635,1.0
85401,1.0
34980,1.0
60009,1.0
74285,0.0
44499,0.0
230456,1.0
108044,1.0
20400,1.0
274648,0.0
128007,0.0
190669,1.0
88663,1.0
81750,1.0
182779,1.0
39054,0.0
68294,0.0
2455,1.0
40049,1.0
38643,1.0
228913,1.0
32355,0.0
2844,0.0
280526,1.0
142870,1.0
14548,1.0
143456,1.0
148410,1.0
305501,1.0
175563,1.0
100882,1.0
129551,1.0
77332,0.0
59386,1.0
267770,1.0
23613,0.0
132094,0.0
24126,1.0
299840,1.0
237276,1.0
133194,1.0
260254,0.0
88402,1.0
200330,1.0
279770,1.0
207360,0.0
113271,1.0
80408,1.0
28937,0.0
122498,0.0
117038,1.0
268593,1.0
221295,1.0
228816,0.0
73453,1.0
213400,1.0
30501,1.0
70827,1.0
149564,1.0
62155,0.0
190627,0.0
153242,1.0
52123,1.0
139959,0.0
153771,0.0
43858,1.0
129835,1.0
252596,0.0
93949,1.0
73230,0.0
279618,1.0
293589,1.0
202957,0.0
30483,1.0
146889,1.0
62663,0.0
68192,0.0
146337,1.0
158762,1.0
176883,0.0
268452,1.0
207565,1.0
214242,1.0
257615,0.0
135277,1.0
205885,1.0
81074,0.0
263300,1.0
302913,1.0
247218,1.0
239287,0.0
202435,1.0
165985,1.0
177140,0.0
31336,1.0
229302,1.0
227304,1.0
208504,0.0
88799,1.0
261433,1.0
150352,0.0
78136,1.0
287369,0.0
182204,1.0
149183,0.0
153615,1.0
220375,1.0
271991,1.0
142069,0.0
258576,0.0
220983,0.0
31440,1.0
252896,1.0
4898,1.0
106566,1.0
58287,1.0
254676,0.0
22068,1.0
4259,0.0
270939,1.0
198802,0.0
47067,0.0
94186,1.0
122989,1.0
130920,1.0
152840,1.0
42791,1.0
55412,0.0
168878,0.0
47855,0.0
235470,1.0
88809,1.0
256393,0.0
171912,1.0
21471,0.0
272588,0.0
196792,1.0
253633,0.0
102452,0.0
132784,1.0
126022,0.0
277644,1.0
289139,1.0
30665,0.0
87797,0.0
247840,1.0
95362,1.0
264319,1.0
68016,1.0
15313,1.0
57174,1.0
209450,0.0
62502,1.0
130362,1.0
18843,1.0
235655,0.0
179164,0.0
141379,0.0
116516,1.0
30637,1.0
201528,0.0
139182,0.0
191572,0.0
251513,1.0
217041,1.0
63353,0.0
20462,1.0
4731,1.0
294676,1.0
116697,0.0
61505,0.0
138866,1.0
45370,0.0
188181,1.0
140813,0.0
302443,0.0
204585,0.0
278843,1.0
222,1.0
152025,1.0
244178,0.0
104665,1.0
275552,1.0
162462,1.0
103348,1.0
177623,1.0
105875,1.0
122650,0.0
26415,1.0
279722,0.0
184027,1.0
42807,1.0
160458,1.0
140291,0.0
283236,1.0
182294,1.0
254998,1.0
8305,0.0
188925,0.0
305683,1.0
218487,1.0
197843,0.0
54279,1.0
5532,1.0
155452,1.0
98424,0.0
164128,0.0
177801,0.0
170328,1.0
191303,1.0
88385,1.0
12935,0.0
97150,1.0
191762,0.0
152276,1.0
195794,1.0
111707,1.0
195141,0.0
16098,0.0
244913,0.0
69604,0.0
113779,1.0
27317,0.0
108716,0.0
58913,0.0
225518,1.0
141806,1.0
115050,0.0
37840,1.0
1695,0.0
197985,1.0
292181,0.0
19867,0.0
281917,1.0
175163,1.0
240664,1.0
67883,1.0
292857,1.0
186312,1.0
277177,0.0
254225,1.0
230750,0.0
16589,1.0
281850,1.0
44357,1.0
160614,0.0
200660,0.0
31420,0.0
81097,0.0
135261,1.0
79394,1.0
233034,0.0
260982,0.0
71495,1.0
276288,1.0
309246,0.0
208133,1.0
214602,1.0
40181,1.0
165790,0.0
45929,1.0
25190,0.0
26476,1.0
49507,1.0
248904,1.0
182139,1.0
148755,1.0
63018,1.0
141545,1.0
106240,1.0
287644,0.0
66735,1.0
309768,1.0
203878,1.0
289720,1.0
58410,1.0
269592,1.0
233230,0.0
171936,0.0
179160,1.0
204785,0.0
61821,1.0
308516,1.0
146598,0.0
156991,1.0
25544,1.0
38605,0.0
241599,1.0
251338,1.0
616,0.0
29080,1.0
275612,1.0
305724,1.0
247793,1.0
214458,1.0
272952,1.0
265670,1.0
114084,0.0
185484,0.0
169374,1.0
6815,1.0
145204,1.0
77719,0.0
5163,1.0
167807,1.0
264748,1.0
187978,1.0
35501,1.0
209466,1.0
99036,1.0
131120,1.0
48644,0.0
217156,1.0
88276,0.0
10417,0.0
99893,1.0
154566,0.0
228405,1.0
110897,0.0
77775,0.0
302039,0.0
99754,1.0
11554,0.0
297896,1.0
257395,1.0
211115,0.0
181393,0.0
213484,0.0
40462,1.0
172996,0.0
286554,1.0
303527,0.0
254378,0.0
174396,1.0
176251,0.0
230647,1.0
143616,1.0
219940,0.0
206400,1.0
95375,1.0
242590,1.0
54898,0.0
150215,1.0
5441,1.0
233267,1.0
234233,0.0
223892,1.0
87645,1.0
158118,1.0
236920,0.0
55416,0.0
265649,0.0
171042,1.0
258462,0.0
297938,1.0
298349,0.0
51564,1.0
185864,0.0
28212,1.0
106467,0.0
141714,0.0
266,1.0
49623,0.0
78196,1.0
272847,1.0
150214,0.0
65924,1.0
238378,1.0
25429,1.0
83719,0.0
95609,0.0
94496,0.0
82976,1.0
292306,0.0
232056,0.0
64853,0.0
58877,1.0
172953,1.0
227509,1.0
286330,0.0
24751,1.0
80605,0.0
72394,0.0
212877,1.0
220033,1.0
265418,1.0
135943,1.0
274371,0.0
19636,0.0
194949,1.0
24333,1.0
238117,0.0
29029,0.0
161201,1.0
141562,1.0
7020,0.0
76791,1.0
90703,1.0
82390,0.0
107904,1.0
304927,0.0
253053,1.0
234619,1.0
222184,1.0
137810,1.0
278160,0.0
123646,0.0
12986,1.0
103315,1.0
299374,1.0
97379,1.0
172708,1.0
96299,1.0
254734,1.0
19364,0.0
271354,0.0
216049,1.0
12772,0.0
120573,0.0
78063,0.0
270894,0.0
6733,0.0
44820,1.0
168756,1.0
224670,0.0
269337,1.0
245804,1.0
63652,1.0
27529,0.0
30722,0.0
195864,1.0
200447,0.0
211456,0.0
32389,0.0
255349,0.0
309981,1.0
308697,0.0
14011,1.0
31744,1.0
292866,1.0
74047,1.0
115123,1.0
55497,1.0
65201,1.0
223137,0.0
231750,1.0
50585,0.0
287832,1.0
55654,1.0
32755,0.0
111763,0.0
171555,1.0
129802,0.0
100755,1.0
83462,0.0
95673,1.0
68011,0.0
13796,1.0
7691,1.0
80972,0.0
151976,1.0
92015,1.0
49318,0.0
68066,1.0
191607,1.0
48544,1.0
75019,1.0
145721,1.0
136882,1.0
78041,1.0
270792,1.0
277684,0.0
46756,1.0
227008,1.0
283278,1.0
295791,1.0
15013,1.0
3951,1.0
234897,0.0
106491,0.0
304787,1.0
111363,1.0
216532,0.0
137442,1.0
85743,0.0
73849,0.0
273400,1.0
217755,1.0
221220,0.0
171046,1.0
266336,1.0
131110,0.0
155213,1.0
47827,0.0
34811,0.0
167712,0.0
278266,0.0
285118,0.0
57624,0.0
74719,1.0
271999,0.0
223174,1.0
121216,1.0
309757,1.0
258629,1.0
961,0.0
183112,1.0
171221,1.0
151075,1.0
41190,0.0
131262,1.0
65808,0.0
287978,1.0
209679,0.0
145170,1.0
182620,1.0
10213,0.0
141143,0.0
5160,1.0
63227,1.0
170145,0.0
271075,0.0
244261,1.0
206414,1.0
191695,1.0
204842,0.0
125301,0.0
279364,1.0
189561,1.0
225774,0.0
240893,0.0
275875,0.0
30885,1.0
248175,1.0
52200,1.0
9790,0.0
117012,1.0
291761,1.0
114487,1.0
148811,0.0
44833,1.0
74864,1.0
263770,0.0
99497,0.0
152216,1.0
198440,0.0
200036,0.0
99455,0.0
73798,1.0
283634,1.0
169265,1.0
187098,0.0
36229,0.0
16405,1.0
41442,0.0
135122,1.0
51573,1.0
310031,0.0
35713,0.0
191614,1.0
111997,1.0
69250,0.0
67569,1.0
39581,1.0
165599,1.0
239216,0.0
145713,1.0
237845,0.0
220845,1.0
263825,1.0
185171,0.0
223708,1.0
132845,0.0
268667,1.0
102791,1.0
58810,0.0
175094,1.0
98557,0.0
256988,1.0
36328,1.0
60773,1.0
248460,0.0
49788,1.0
51609,1.0
6852,0.0
33271,1.0
256166,0.0
281861,1.0
168896,0.0
1882,0.0
261533,0.0
164481,1.0
159883,0.0
87522,0.0
296749,1.0
13225,0.0
132802,1.0
129252,1.0
20237,1.0
95667,0.0
273501,1.0
170254,0.0
115328,1.0
74853,0.0
86273,1.0
128018,1.0
275711,0.0
153896,0.0
235759,0.0
175733,1.0
13506,1.0
157865,0.0
251108,1.0
303178,1.0
297812,1.0
53554,0.0
242575,0.0
125465,0.0
303447,1.0
8789,1.0
52837,1.0
10396,1.0
182420,1.0
255098,1.0
244359,0.0
148623,0.0
146735,1.0
139749,0.0
41556,1.0
309841,1.0
180996,0.0
72214,0.0
120255,1.0
48499,1.0
98074,1.0
166840,1.0
102778,1.0
132154,1.0
158358,0.0
40080,1.0
239659,1.0
307932,1.0
182841,0.0
201514,0.0
186806,0.0
35261,1.0
211610,1.0
76788,1.0
24529,0.0
163106,0.0
195887,0.0
186794,0.0
236582,0.0
167171,0.0
161472,1.0
61537,1.0
2447,1.0
146171,0.0
66039,1.0
109680,1.0
249698,1.0
74421,1.0
89805,1.0
219511,1.0
160600,1.0
44046,1.0
8633,1.0
89316,0.0
255923,0.0
16046,1.0
285407,1.0
122288,1.0
202033,0.0
8403,0.0
69096,1.0
37770,0.0
98843,0.0
48515,1.0
252659,1.0
252095,0.0
302964,1.0
268890,1.0
37745,1.0
185347,0.0
176310,0.0
183953,1.0
118101,0.0
217782,1.0
8008,1.0
189654,0.0
213388,0.0
162477,1.0
231662,1.0
291300,0.0
18071,1.0
259199,0.0
195433,1.0
196478,1.0
273744,0.0
247528,1.0
204376,1.0
87805,0.0
84697,1.0
65108,1.0
87347,1.0
148510,1.0
174537,1.0
86320,1.0
159306,1.0
156067,1.0
133406,1.0
73394,1.0
194232,0.0
124782,1.0
122864,1.0
257642,1.0
186555,1.0
171763,1.0
262576,0.0
213267,1.0
39892,0.0
46195,0.0
153209,0.0
127241,1.0
294406,0.0
72741,1.0
256366,0.0
271961,1.0
11985,1.0
300235,1.0
14392,1.0
98009,0.0
35130,0.0
307389,1.0
298651,1.0
262119,1.0
33608,1.0
222213,0.0
21218,1.0
259933,0.0
159753,1.0
196200,1.0
104912,0.0
42086,0.0
169694,1.0
69046,1.0
145659,1.0
293183,1.0
281920,0.0
232706,1.0
231118,1.0
287781,1.0
196659,1.0
159117,1.0
114100,0.0
89765,0.0
118969,0.0
199177,1.0
108055,1.0
123033,1.0
98223,1.0
112821,1.0
295100,1.0
151229,1.0
257596,0.0
95201,0.0
242965,1.0
292607,1.0
104511,0.0
82192,0.0
135227,0.0
55086,0.0
62323,1.0
52906,1.0
245284,0.0
140886,1.0
299687,1.0
132582,1.0
36087,1.0
50243,0.0
175104,0.0
286408,1.0
53265,1.0
271487,1.0
180645,0.0
75095,1.0
102843,0.0
234857,1.0
189318,1.0
76230,0.0
114805,1.0
50537,1.0
251196,1.0
100763,0.0
302066,1.0
36842,1.0
98118,0.0
29163,1.0
118021,1.0
190995,0.0
362,1.0
184113,1.0
203748,0.0
33418,1.0
172029,1.0
72943,0.0
237287,1.0
241954,1.0
38309,1.0
36582,1.0
42247,1.0
109632,1.0
116346,1.0
176829,1.0
86521,1.0
116835,1.0
252082,0.0
144267,0.0
191407,1.0
82793,0.0
219206,0.0
208958,1.0
1387,0.0
238748,1.0
202735,1.0
309767,1.0
259778,0.0
109603,0.0
250902,1.0
285042,0.0
230086,1.0
46995,1.0
96290,1.0
154971,1.0
129128,1.0
95925,0.0
10410,1.0
297235,1.0
244605,0.0
123122,1.0
149088,0.0
145469,0.0
210554,1.0
181767,0.0
247198,0.0
305986,1.0
7630,0.0
10738,0.0
11044,1.0
224947,1.0
288885,1.0
181205,0.0
92841,0.0
252315,0.0
62771,1.0
58098,0.0
230255,1.0
268332,0.0
134797,1.0
279382,0.0
288504,0.0
75621,0.0
209125,0.0
58728,0.0
212562,1.0
286420,1.0
116475,0.0
9001,0.0
119147,0.0
31432,1.0
81891,0.0
287504,1.0
235617,1.0
185948,1.0
86391,1.0
309046,0.0
300096,1.0
292998,0.0
144346,1.0
141693,0.0
56460,1.0
72884,1.0
267593,1.0
131703,0.0
93020,0.0
214470,0.0
271868,0.0
114998,0.0
158167,1.0
5724,1.0
71938,0.0
185653,0.0
303361,1.0
37049,1.0
56511,0.0
44691,0.0
195019,1.0
189134,1.0
275912,1.0
116655,1.0
206999,1.0
291576,1.0
290363,1.0
200539,0.0
157847,1.0
295590,1.0
5439,1.0
87415,1.0
27158,1.0
252860,1.0
154630,0.0
243811,1.0
173897,0.0
282318,0.0
85177,0.0
8420,0.0
149934,0.0
275750,0.0
250960,1.0
288002,1.0
205544,1.0
100830,0.0
225855,0.0
252262,1.0
107189,0.0
112196,0.0
199481,1.0
121927,1.0
135851,1.0
172911,0.0
227990,1.0
146059,0.0
184583,1.0
147453,1.0
150160,1.0
133044,0.0
95215,0.0
262182,0.0
265151,0.0
304203,1.0
185957,0.0
84172,1.0
92411,0.0
230705,1.0
80382,1.0
40053,1.0
248948,1.0
192103,1.0
90644,0.0
174638,0.0
215811,1.0
49401,1.0
155065,0.0
90682,0.0
145453,1.0
86721,1.0
256053,0.0
89044,0.0
21695,1.0
63767,0.0
11713,0.0
55204,0.0
205694,1.0
134159,0.0
290946,1.0
267670,1.0
127234,1.0
55892,1.0
267188,1.0
179955,1.0
214057,0.0
138247,0.0
184559,1.0
166692,1.0
109274,1.0
179318,1.0
